Attendance_ID,Staff_ID,Attendance_Date,Status,Shift,Location_ID
AT22848,S0169,2025-05-23,Leave,Night,L005
AT22849,S0266,2024-11-28,Sick,Night,L003
AT22850,S0364,2025-05-03,Sick,Night,L001
AT22851,S0414,2024-06-01,Present,Afternoon,L001
AT22852,S0303,2024-12-03,Absent,Night,L004
AT22853,S0094,2024-06-20,Present,Night,L005
AT22854,S0193,2024-07-19,Absent,Night,L002
AT22855,S0142,2024-10-23,Sick,Afternoon,L004
AT22856,S0154,2024-06-01,Leave,Night,L004
AT22857,S0360,2025-04-27,Absent,Afternoon,L001
AT22858,S0040,2025-02-07,Present,Morning,L003
AT22859,S0021,2025-01-20,Sick,Night,L001
AT22860,S0397,2024-12-02,Absent,Afternoon,L005
AT22861,S0259,2025-04-19,Present,Night,L003
AT22862,S0439,2024-12-04,Leave,Night,L002
AT22863,S0083,2024-10-25,Leave,Afternoon,L002
AT22864,S0428,2025-05-08,Leave,Night,L001
AT22865,S0289,2025-03-21,Sick,Morning,L005
AT22866,S0462,2024-05-31,Present,Afternoon,L002
AT22867,S0318,2024-12-02,Absent,Afternoon,L002
AT22868,S0383,2024-06-05,Present,Night,L003
AT22869,S0452,2024-08-27,Absent,Night,L002
AT22870,S0137,2024-08-12,Sick,Night,L005
AT22871,S0384,2025-01-19,Leave,Morning,L005
AT22872,S0296,2024-10-15,Present,Afternoon,L002
AT22873,S0253,2024-12-21,Absent,Night,L005
AT22874,S0175,2024-12-10,Absent,Morning,L003
AT22875,S0133,2025-02-27,Leave,Night,L003
AT22876,S0465,2025-05-17,Absent,Morning,L002
AT22877,S0277,2024-06-18,Present,Afternoon,L002
AT22878,S0341,2025-04-24,Absent,Afternoon,L001
AT22879,S0491,2024-09-26,Sick,Morning,L005
AT22880,S0011,2024-09-01,Sick,Night,L002
AT22881,S0188,2024-06-11,Absent,Afternoon,L004
AT22882,S0095,2025-02-19,Absent,Night,L005
AT22883,S0122,2024-08-31,Leave,Night,L004
AT22884,S0452,2024-07-17,Present,Morning,L003
AT22885,S0260,2025-04-12,Absent,Afternoon,L004
AT22886,S0023,2025-01-15,Present,Night,L001
AT22887,S0332,2024-09-20,Leave,Morning,L005
AT22888,S0396,2025-02-11,Leave,Night,L002
AT22889,S0065,2025-01-05,Leave,Afternoon,L001
AT22890,S0076,2024-11-09,Sick,Afternoon,L003
AT22891,S0033,2024-11-08,Present,Afternoon,L005
AT22892,S0121,2024-11-10,Absent,Morning,L001
AT22893,S0064,2024-06-15,Absent,Afternoon,L003
AT22894,S0012,2025-04-03,Absent,Afternoon,L002
AT22895,S0465,2024-10-01,Absent,Morning,L002
AT22896,S0491,2024-12-16,Leave,Night,L002
AT22897,S0409,2024-08-22,Sick,Night,L001
AT22898,S0099,2024-08-03,Present,Afternoon,L005
AT22899,S0410,2025-02-27,Present,Afternoon,L002
AT22900,S0080,2025-03-26,Leave,Morning,L005
AT22901,S0328,2024-09-19,Sick,Morning,L004
AT22902,S0334,2025-04-03,Present,Afternoon,L005
AT22903,S0328,2025-02-05,Leave,Afternoon,L003
AT22904,S0468,2024-10-16,Sick,Night,L001
AT22905,S0305,2024-09-29,Leave,Afternoon,L003
AT22906,S0183,2024-10-24,Sick,Morning,L003
AT22907,S0407,2025-05-03,Sick,Afternoon,L003
AT22908,S0028,2024-06-11,Sick,Morning,L002
AT22909,S0294,2024-06-17,Leave,Night,L003
AT22910,S0384,2024-06-17,Sick,Morning,L004
AT22911,S0469,2025-01-10,Leave,Afternoon,L003
AT22912,S0257,2025-02-05,Absent,Morning,L002
AT22913,S0282,2024-06-03,Leave,Morning,L005
AT22914,S0464,2025-01-10,Present,Afternoon,L004
AT22915,S0060,2024-09-25,Absent,Night,L005
AT22916,S0358,2025-05-13,Leave,Afternoon,L004
AT22917,S0054,2025-03-30,Leave,Morning,L002
AT22918,S0085,2025-02-24,Sick,Night,L002
AT22919,S0066,2024-07-16,Leave,Afternoon,L005
AT22920,S0182,2024-12-02,Absent,Afternoon,L004
AT22921,S0497,2025-03-01,Sick,Night,L003
AT22922,S0006,2024-09-30,Leave,Morning,L002
AT22923,S0331,2025-03-07,Sick,Morning,L003
AT22924,S0365,2024-11-15,Leave,Afternoon,L001
AT22925,S0093,2024-07-24,Leave,Afternoon,L005
AT22926,S0389,2024-08-18,Leave,Morning,L003
AT22927,S0449,2024-08-07,Present,Night,L003
AT22928,S0436,2025-02-09,Leave,Morning,L001
AT22929,S0280,2025-03-13,Leave,Night,L002
AT22930,S0121,2024-07-15,Sick,Night,L004
AT22931,S0160,2024-08-30,Sick,Night,L005
AT22932,S0351,2025-01-11,Absent,Night,L001
AT22933,S0321,2024-06-30,Sick,Night,L004
AT22934,S0459,2024-09-10,Present,Night,L004
AT22935,S0336,2025-02-13,Absent,Night,L002
AT22936,S0360,2025-05-21,Absent,Morning,L001
AT22937,S0177,2024-12-01,Absent,Morning,L001
AT22938,S0254,2024-07-27,Present,Morning,L004
AT22939,S0256,2025-05-22,Sick,Morning,L003
AT22940,S0278,2024-10-12,Sick,Afternoon,L005
AT22941,S0275,2024-08-12,Sick,Afternoon,L005
AT22942,S0377,2024-06-03,Leave,Afternoon,L003
AT22943,S0482,2024-11-01,Absent,Morning,L003
AT22944,S0420,2025-04-11,Present,Afternoon,L003
AT22945,S0464,2024-09-28,Present,Afternoon,L004
AT22946,S0161,2024-12-15,Absent,Morning,L002
AT22947,S0062,2024-05-28,Leave,Night,L002
AT22948,S0055,2025-04-28,Sick,Morning,L004
AT22949,S0152,2025-01-04,Leave,Morning,L002
AT22950,S0448,2025-01-07,Absent,Night,L003
AT22951,S0222,2024-09-07,Absent,Night,L001
AT22952,S0401,2025-03-26,Leave,Afternoon,L005
AT22953,S0239,2024-07-22,Sick,Night,L003
AT22954,S0199,2024-10-02,Absent,Afternoon,L002
AT22955,S0461,2025-05-22,Present,Morning,L002
AT22956,S0053,2025-03-23,Absent,Afternoon,L001
AT22957,S0258,2024-10-27,Absent,Morning,L004
AT22958,S0360,2025-02-15,Absent,Night,L001
AT22959,S0185,2025-03-18,Sick,Morning,L003
AT22960,S0164,2025-02-03,Sick,Night,L004
AT22961,S0368,2024-11-13,Present,Afternoon,L005
AT22962,S0193,2024-06-18,Present,Afternoon,L001
AT22963,S0395,2024-11-21,Sick,Night,L001
AT22964,S0353,2025-03-28,Present,Morning,L004
AT22965,S0332,2024-08-13,Present,Night,L002
AT22966,S0246,2024-10-04,Present,Afternoon,L005
AT22967,S0357,2025-03-28,Leave,Afternoon,L004
AT22968,S0289,2025-02-25,Leave,Morning,L003
AT22969,S0272,2024-09-10,Absent,Morning,L001
AT22970,S0148,2025-02-19,Leave,Afternoon,L002
AT22971,S0185,2025-05-01,Leave,Afternoon,L004
AT22972,S0324,2024-12-24,Present,Afternoon,L005
AT22973,S0487,2025-02-24,Present,Afternoon,L002
AT22974,S0183,2024-07-24,Present,Morning,L002
AT22975,S0147,2025-04-16,Sick,Night,L001
AT22976,S0135,2025-03-10,Leave,Morning,L001
AT22977,S0447,2024-08-13,Present,Morning,L004
AT22978,S0073,2024-06-21,Absent,Morning,L001
AT22979,S0351,2024-12-09,Leave,Afternoon,L003
AT22980,S0468,2024-12-16,Present,Afternoon,L004
AT22981,S0494,2025-02-22,Present,Morning,L001
AT22982,S0441,2025-03-27,Absent,Afternoon,L001
AT22983,S0272,2024-12-17,Leave,Night,L005
AT22984,S0245,2025-01-27,Absent,Morning,L003
AT22985,S0494,2024-08-10,Sick,Morning,L002
AT22986,S0152,2024-11-18,Sick,Night,L002
AT22987,S0264,2025-02-13,Leave,Afternoon,L001
AT22988,S0028,2024-11-19,Present,Morning,L003
AT22989,S0220,2024-11-22,Present,Night,L003
AT22990,S0464,2024-06-27,Sick,Afternoon,L003
AT22991,S0439,2025-05-12,Present,Morning,L003
AT22992,S0129,2024-12-23,Sick,Night,L001
AT22993,S0031,2024-12-04,Absent,Night,L005
AT22994,S0431,2024-12-16,Leave,Afternoon,L001
AT22995,S0117,2024-09-17,Sick,Morning,L001
AT22996,S0045,2025-01-22,Leave,Night,L002
AT22997,S0222,2024-10-14,Leave,Night,L001
AT22998,S0153,2025-05-10,Sick,Night,L005
AT22999,S0143,2024-06-10,Absent,Morning,L001
AT23000,S0268,2025-01-21,Present,Night,L005
AT23001,S0059,2024-12-08,Leave,Morning,L005
AT23002,S0165,2024-09-14,Sick,Night,L003
AT23003,S0077,2025-03-21,Absent,Morning,L005
AT23004,S0440,2024-08-02,Absent,Morning,L001
AT23005,S0481,2024-07-22,Absent,Afternoon,L004
AT23006,S0099,2024-08-20,Present,Night,L002
AT23007,S0309,2024-07-22,Absent,Night,L005
AT23008,S0300,2024-11-20,Sick,Night,L003
AT23009,S0066,2024-07-16,Present,Morning,L004
AT23010,S0165,2025-03-30,Absent,Night,L001
AT23011,S0035,2025-02-12,Present,Night,L004
AT23012,S0312,2024-09-18,Sick,Night,L004
AT23013,S0487,2024-05-31,Sick,Afternoon,L002
AT23014,S0168,2024-07-22,Leave,Night,L003
AT23015,S0367,2024-09-11,Leave,Afternoon,L002
AT23016,S0309,2025-03-03,Absent,Afternoon,L001
AT23017,S0074,2025-03-23,Present,Night,L002
AT23018,S0402,2025-02-27,Absent,Afternoon,L002
AT23019,S0261,2025-02-22,Sick,Night,L004
AT23020,S0104,2025-03-27,Present,Afternoon,L005
AT23021,S0458,2025-03-30,Sick,Morning,L004
AT23022,S0102,2024-06-21,Present,Afternoon,L002
AT23023,S0154,2024-10-26,Absent,Morning,L001
AT23024,S0320,2024-11-11,Leave,Afternoon,L003
AT23025,S0053,2024-12-24,Present,Afternoon,L005
AT23026,S0212,2024-09-07,Leave,Night,L002
AT23027,S0342,2025-03-09,Absent,Afternoon,L002
AT23028,S0260,2025-02-18,Sick,Night,L003
AT23029,S0453,2024-10-07,Sick,Afternoon,L002
AT23030,S0073,2025-05-12,Present,Night,L001
AT23031,S0367,2024-06-05,Sick,Afternoon,L004
AT23032,S0126,2024-07-23,Leave,Morning,L003
AT23033,S0002,2024-08-26,Sick,Night,L002
AT23034,S0248,2025-05-02,Absent,Afternoon,L005
AT23035,S0103,2024-08-16,Sick,Night,L001
AT23036,S0391,2025-01-16,Leave,Afternoon,L005
AT23037,S0246,2025-04-29,Present,Afternoon,L003
AT23038,S0419,2025-04-03,Present,Afternoon,L004
AT23039,S0302,2024-05-27,Present,Night,L004
AT23040,S0252,2024-12-10,Present,Afternoon,L002
AT23041,S0364,2025-01-02,Leave,Night,L001
AT23042,S0087,2024-11-25,Sick,Morning,L003
AT23043,S0231,2025-05-03,Absent,Afternoon,L004
AT23044,S0304,2025-02-07,Absent,Night,L004
AT23045,S0302,2025-02-10,Leave,Morning,L002
AT23046,S0107,2024-11-26,Sick,Night,L001
AT23047,S0055,2025-03-02,Sick,Night,L003
AT23048,S0343,2024-09-16,Absent,Night,L003
AT23049,S0035,2024-08-03,Leave,Night,L003
AT23050,S0088,2024-06-21,Present,Afternoon,L001
AT23051,S0317,2025-01-26,Leave,Night,L004
AT23052,S0373,2024-07-07,Present,Afternoon,L003
AT23053,S0364,2024-09-24,Absent,Afternoon,L003
AT23054,S0339,2024-10-03,Sick,Afternoon,L002
AT23055,S0157,2025-03-17,Leave,Afternoon,L003
AT23056,S0212,2025-03-27,Leave,Morning,L001
AT23057,S0389,2024-11-02,Leave,Night,L005
AT23058,S0007,2024-11-01,Leave,Night,L004
AT23059,S0407,2024-05-30,Present,Night,L005
AT23060,S0365,2025-01-31,Sick,Afternoon,L001
AT23061,S0281,2024-06-01,Sick,Afternoon,L003
AT23062,S0472,2024-10-24,Absent,Morning,L003
AT23063,S0018,2025-05-03,Leave,Morning,L001
AT23064,S0141,2024-11-28,Absent,Night,L004
AT23065,S0416,2024-10-25,Absent,Night,L002
AT23066,S0003,2025-01-28,Leave,Night,L002
AT23067,S0367,2024-10-03,Present,Morning,L004
AT23068,S0489,2024-06-26,Leave,Morning,L001
AT23069,S0393,2025-02-18,Leave,Night,L002
AT23070,S0193,2024-07-11,Sick,Morning,L005
AT23071,S0055,2025-02-10,Absent,Night,L005
AT23072,S0042,2024-09-06,Absent,Morning,L001
AT23073,S0080,2025-03-18,Sick,Morning,L002
AT23074,S0381,2024-11-05,Sick,Afternoon,L005
AT23075,S0317,2024-05-30,Absent,Afternoon,L002
AT23076,S0314,2024-12-14,Present,Morning,L002
AT23077,S0202,2024-06-21,Present,Morning,L004
AT23078,S0220,2024-08-22,Leave,Morning,L004
AT23079,S0365,2025-04-20,Sick,Night,L005
AT23080,S0238,2024-10-04,Leave,Night,L004
AT23081,S0251,2025-05-01,Leave,Morning,L003
AT23082,S0443,2025-05-19,Absent,Morning,L001
AT23083,S0456,2024-11-17,Sick,Afternoon,L004
AT23084,S0132,2025-04-14,Absent,Night,L003
AT23085,S0034,2025-02-09,Sick,Morning,L004
AT23086,S0441,2024-10-26,Leave,Afternoon,L003
AT23087,S0006,2024-10-05,Absent,Morning,L005
AT23088,S0075,2024-09-22,Absent,Night,L001
AT23089,S0324,2025-01-17,Present,Morning,L003
AT23090,S0401,2024-12-05,Present,Night,L001
AT23091,S0014,2024-11-22,Sick,Afternoon,L002
AT23092,S0290,2024-07-13,Leave,Morning,L004
AT23093,S0490,2025-01-06,Absent,Night,L003
AT23094,S0124,2025-02-11,Leave,Afternoon,L005
AT23095,S0133,2024-11-12,Leave,Night,L003
AT23096,S0191,2024-11-07,Leave,Night,L005
AT23097,S0034,2025-04-01,Leave,Afternoon,L001
AT23098,S0161,2024-07-28,Sick,Night,L004
AT23099,S0034,2025-03-19,Present,Morning,L005
AT23100,S0112,2024-10-13,Present,Afternoon,L005
AT23101,S0441,2024-11-17,Leave,Night,L003
AT23102,S0239,2025-04-25,Leave,Night,L003
AT23103,S0319,2024-10-24,Present,Afternoon,L004
AT23104,S0156,2024-12-08,Leave,Night,L002
AT23105,S0430,2025-03-05,Leave,Night,L004
AT23106,S0298,2024-08-09,Present,Afternoon,L004
AT23107,S0457,2024-10-27,Sick,Night,L001
AT23108,S0176,2024-05-31,Leave,Night,L003
AT23109,S0220,2025-02-21,Present,Afternoon,L002
AT23110,S0215,2024-12-18,Present,Afternoon,L003
AT23111,S0468,2024-08-27,Absent,Morning,L004
AT23112,S0499,2024-08-11,Present,Afternoon,L001
AT23113,S0323,2024-12-30,Sick,Afternoon,L004
AT23114,S0267,2024-08-29,Leave,Afternoon,L005
AT23115,S0430,2024-09-09,Leave,Night,L002
AT23116,S0323,2024-09-13,Leave,Afternoon,L002
AT23117,S0445,2024-07-25,Leave,Afternoon,L004
AT23118,S0367,2024-10-05,Leave,Morning,L004
AT23119,S0098,2025-04-26,Absent,Morning,L002
AT23120,S0192,2024-12-23,Present,Morning,L005
AT23121,S0145,2025-03-25,Absent,Afternoon,L001
AT23122,S0075,2024-12-01,Sick,Morning,L002
AT23123,S0254,2025-03-06,Leave,Afternoon,L004
AT23124,S0200,2024-11-29,Present,Night,L004
AT23125,S0158,2024-12-15,Present,Morning,L001
AT23126,S0006,2025-04-19,Present,Afternoon,L003
AT23127,S0109,2024-06-03,Absent,Morning,L005
AT23128,S0316,2024-10-02,Sick,Afternoon,L004
AT23129,S0378,2024-09-12,Absent,Night,L004
AT23130,S0286,2024-08-29,Present,Night,L004
AT23131,S0430,2024-06-11,Sick,Morning,L005
AT23132,S0445,2024-06-27,Leave,Night,L002
AT23133,S0361,2025-01-20,Leave,Afternoon,L001
AT23134,S0065,2025-01-08,Absent,Night,L002
AT23135,S0205,2024-09-29,Sick,Night,L003
AT23136,S0110,2024-10-01,Absent,Afternoon,L005
AT23137,S0433,2025-05-22,Present,Afternoon,L005
AT23138,S0384,2024-09-17,Leave,Morning,L004
AT23139,S0372,2025-02-27,Leave,Night,L005
AT23140,S0409,2024-09-04,Present,Morning,L005
AT23141,S0455,2024-09-03,Present,Morning,L003
AT23142,S0470,2024-08-05,Present,Morning,L002
AT23143,S0163,2025-04-26,Absent,Morning,L001
AT23144,S0007,2025-05-22,Present,Night,L002
AT23145,S0274,2025-05-02,Absent,Morning,L004
AT23146,S0178,2024-06-06,Leave,Morning,L004
AT23147,S0226,2024-07-20,Leave,Afternoon,L004
AT23148,S0350,2025-04-02,Present,Afternoon,L002
AT23149,S0360,2024-08-05,Absent,Morning,L004
AT23150,S0401,2025-04-13,Leave,Morning,L001
AT23151,S0093,2025-01-17,Absent,Night,L002
AT23152,S0159,2025-03-20,Absent,Morning,L004
AT23153,S0128,2024-11-13,Absent,Night,L002
AT23154,S0342,2024-06-22,Absent,Morning,L005
AT23155,S0260,2025-05-11,Absent,Morning,L002
AT23156,S0221,2024-12-23,Sick,Morning,L001
AT23157,S0152,2024-09-24,Leave,Morning,L002
AT23158,S0256,2024-09-24,Absent,Afternoon,L002
AT23159,S0091,2025-04-07,Leave,Night,L004
AT23160,S0107,2025-01-12,Leave,Afternoon,L005
AT23161,S0224,2024-11-21,Absent,Night,L005
AT23162,S0192,2024-07-04,Absent,Afternoon,L004
AT23163,S0249,2024-10-26,Sick,Morning,L003
AT23164,S0074,2024-12-18,Present,Morning,L004
AT23165,S0432,2024-09-05,Present,Afternoon,L001
AT23166,S0272,2024-08-17,Absent,Night,L002
AT23167,S0460,2025-01-19,Leave,Afternoon,L004
AT23168,S0059,2024-08-26,Present,Night,L002
AT23169,S0070,2025-05-10,Leave,Night,L002
AT23170,S0115,2024-11-24,Leave,Afternoon,L004
AT23171,S0175,2025-04-17,Present,Afternoon,L001
AT23172,S0500,2024-06-19,Absent,Night,L002
AT23173,S0283,2025-01-15,Absent,Morning,L004
AT23174,S0208,2025-01-29,Absent,Morning,L005
AT23175,S0400,2024-10-22,Present,Morning,L002
AT23176,S0453,2024-09-13,Leave,Afternoon,L005
AT23177,S0090,2024-07-29,Sick,Morning,L004
AT23178,S0461,2024-06-19,Sick,Night,L002
AT23179,S0342,2025-05-07,Absent,Afternoon,L005
AT23180,S0168,2024-06-28,Leave,Afternoon,L004
AT23181,S0067,2025-04-06,Leave,Night,L002
AT23182,S0122,2025-04-14,Leave,Afternoon,L003
AT23183,S0372,2025-02-27,Leave,Night,L004
AT23184,S0133,2024-11-20,Sick,Night,L004
AT23185,S0276,2024-09-14,Sick,Morning,L002
AT23186,S0055,2024-05-28,Absent,Night,L005
AT23187,S0274,2025-03-19,Leave,Morning,L001
AT23188,S0363,2024-11-01,Leave,Afternoon,L001
AT23189,S0302,2025-03-03,Present,Afternoon,L003
AT23190,S0236,2025-01-16,Leave,Night,L005
AT23191,S0004,2024-12-02,Leave,Morning,L004
AT23192,S0333,2025-01-12,Sick,Night,L004
AT23193,S0175,2024-11-26,Leave,Afternoon,L002
AT23194,S0108,2024-09-14,Absent,Afternoon,L003
AT23195,S0276,2025-03-17,Absent,Morning,L002
AT23196,S0301,2024-08-09,Sick,Morning,L005
AT23197,S0317,2025-02-18,Leave,Afternoon,L001
AT23198,S0465,2024-09-25,Leave,Afternoon,L003
AT23199,S0240,2024-06-28,Sick,Morning,L005
AT23200,S0465,2024-07-28,Present,Morning,L005
AT23201,S0007,2024-12-28,Absent,Night,L001
AT23202,S0353,2024-10-16,Sick,Morning,L004
AT23203,S0321,2024-10-26,Leave,Night,L002
AT23204,S0040,2024-10-29,Absent,Afternoon,L004
AT23205,S0119,2025-04-14,Absent,Night,L002
AT23206,S0184,2024-10-31,Leave,Morning,L001
AT23207,S0278,2025-05-21,Absent,Night,L002
AT23208,S0426,2024-09-13,Absent,Morning,L002
AT23209,S0019,2024-10-15,Sick,Night,L004
AT23210,S0248,2024-12-22,Leave,Afternoon,L003
AT23211,S0170,2025-01-03,Sick,Afternoon,L002
AT23212,S0317,2024-09-10,Sick,Night,L004
AT23213,S0297,2025-01-25,Sick,Morning,L001
AT23214,S0294,2024-05-28,Present,Night,L002
AT23215,S0402,2025-01-19,Present,Morning,L005
AT23216,S0412,2025-01-29,Absent,Night,L001
AT23217,S0090,2025-02-16,Sick,Night,L005
AT23218,S0343,2025-01-02,Sick,Afternoon,L003
AT23219,S0167,2025-02-13,Present,Afternoon,L003
AT23220,S0255,2025-02-10,Absent,Night,L002
AT23221,S0220,2025-01-07,Absent,Night,L001
AT23222,S0421,2025-02-07,Sick,Afternoon,L005
AT23223,S0465,2025-03-22,Absent,Morning,L003
AT23224,S0177,2025-01-19,Sick,Night,L003
AT23225,S0439,2024-11-02,Absent,Afternoon,L001
AT23226,S0270,2024-12-03,Present,Night,L005
AT23227,S0039,2024-09-15,Sick,Afternoon,L001
AT23228,S0268,2025-02-14,Present,Night,L005
AT23229,S0046,2025-04-02,Absent,Afternoon,L002
AT23230,S0407,2025-03-10,Leave,Night,L001
AT23231,S0397,2025-04-05,Absent,Night,L003
AT23232,S0003,2024-07-30,Leave,Afternoon,L001
AT23233,S0496,2025-03-14,Leave,Morning,L002
AT23234,S0266,2025-01-29,Absent,Afternoon,L002
AT23235,S0050,2025-02-17,Present,Afternoon,L004
AT23236,S0347,2025-02-05,Leave,Night,L005
AT23237,S0283,2025-03-26,Leave,Morning,L004
AT23238,S0347,2024-10-13,Sick,Afternoon,L003
AT23239,S0146,2024-06-14,Leave,Night,L001
AT23240,S0077,2024-11-25,Leave,Morning,L004
AT23241,S0302,2024-07-29,Absent,Morning,L004
AT23242,S0390,2025-03-21,Absent,Afternoon,L005
AT23243,S0075,2024-10-05,Absent,Night,L003
AT23244,S0186,2025-02-20,Present,Morning,L005
AT23245,S0166,2025-02-11,Leave,Morning,L005
AT23246,S0348,2025-02-10,Present,Morning,L005
AT23247,S0423,2024-11-04,Leave,Night,L002
AT23248,S0187,2025-05-17,Absent,Morning,L005
AT23249,S0401,2025-01-06,Present,Night,L003
AT23250,S0011,2024-12-05,Leave,Afternoon,L001
AT23251,S0058,2024-11-04,Leave,Night,L001
AT23252,S0446,2024-11-13,Absent,Morning,L001
AT23253,S0098,2024-12-06,Present,Night,L001
AT23254,S0087,2024-12-31,Present,Morning,L003
AT23255,S0402,2024-09-22,Leave,Morning,L002
AT23256,S0089,2024-11-24,Leave,Afternoon,L001
AT23257,S0218,2024-11-29,Absent,Night,L005
AT23258,S0241,2024-05-28,Present,Afternoon,L001
AT23259,S0395,2024-06-07,Sick,Night,L005
AT23260,S0256,2025-01-26,Absent,Morning,L005
AT23261,S0355,2024-07-20,Absent,Night,L005
AT23262,S0133,2025-03-26,Present,Morning,L004
AT23263,S0250,2025-02-06,Present,Morning,L004
AT23264,S0221,2024-06-17,Present,Morning,L001
AT23265,S0043,2024-07-16,Sick,Morning,L005
AT23266,S0347,2025-05-21,Sick,Afternoon,L002
AT23267,S0458,2024-06-18,Sick,Morning,L002
AT23268,S0478,2024-10-03,Present,Night,L004
AT23269,S0109,2025-01-28,Present,Night,L004
AT23270,S0465,2024-05-28,Leave,Morning,L003
AT23271,S0102,2024-06-29,Leave,Morning,L004
AT23272,S0472,2025-01-14,Leave,Morning,L005
AT23273,S0488,2025-05-25,Absent,Morning,L002
AT23274,S0329,2024-05-30,Sick,Morning,L001
AT23275,S0284,2025-01-28,Leave,Morning,L003
AT23276,S0103,2025-04-19,Absent,Morning,L002
AT23277,S0290,2025-02-06,Present,Night,L005
AT23278,S0314,2025-01-06,Leave,Night,L004
AT23279,S0148,2024-09-16,Leave,Afternoon,L001
AT23280,S0139,2024-11-10,Absent,Night,L003
AT23281,S0108,2024-10-22,Leave,Morning,L001
AT23282,S0018,2025-02-17,Sick,Night,L001
AT23283,S0336,2024-06-29,Sick,Morning,L004
AT23284,S0232,2025-02-28,Present,Morning,L005
AT23285,S0343,2024-08-01,Leave,Night,L004
AT23286,S0398,2024-09-22,Present,Morning,L001
AT23287,S0007,2024-10-07,Absent,Morning,L003
AT23288,S0495,2024-12-17,Leave,Afternoon,L001
AT23289,S0204,2024-08-05,Leave,Night,L004
AT23290,S0167,2025-01-29,Present,Night,L005
AT23291,S0194,2024-07-04,Sick,Afternoon,L005
AT23292,S0152,2024-09-19,Present,Morning,L001
AT23293,S0055,2025-02-12,Sick,Afternoon,L004
AT23294,S0002,2024-08-07,Sick,Night,L005
AT23295,S0227,2024-10-11,Sick,Night,L004
AT23296,S0451,2024-07-02,Leave,Afternoon,L001
AT23297,S0403,2024-08-24,Leave,Morning,L004
AT23298,S0447,2024-06-24,Sick,Morning,L002
AT23299,S0197,2024-09-18,Present,Morning,L005
AT23300,S0383,2024-12-04,Leave,Night,L005
AT23301,S0388,2024-09-11,Leave,Afternoon,L005
AT23302,S0018,2024-11-10,Present,Night,L004
AT23303,S0392,2024-09-03,Absent,Morning,L003
AT23304,S0392,2024-06-30,Leave,Night,L003
AT23305,S0205,2024-11-27,Absent,Night,L002
AT23306,S0418,2024-07-12,Sick,Morning,L001
AT23307,S0413,2024-12-24,Absent,Afternoon,L002
AT23308,S0276,2024-08-05,Sick,Night,L002
AT23309,S0255,2025-05-07,Absent,Morning,L002
AT23310,S0162,2024-11-27,Leave,Night,L003
AT23311,S0018,2024-11-21,Present,Morning,L005
AT23312,S0023,2024-11-11,Leave,Night,L004
AT23313,S0010,2025-03-14,Sick,Afternoon,L001
AT23314,S0013,2025-01-11,Present,Morning,L003
AT23315,S0425,2025-04-22,Sick,Night,L004
AT23316,S0426,2025-05-23,Leave,Night,L005
AT23317,S0430,2024-06-09,Absent,Afternoon,L004
AT23318,S0132,2024-11-30,Leave,Afternoon,L001
AT23319,S0393,2025-02-04,Sick,Night,L005
AT23320,S0086,2024-09-24,Leave,Afternoon,L005
AT23321,S0478,2025-05-04,Present,Afternoon,L005
AT23322,S0075,2024-07-21,Leave,Afternoon,L005
AT23323,S0097,2024-08-26,Leave,Afternoon,L003
AT23324,S0416,2024-08-24,Leave,Night,L004
AT23325,S0073,2025-02-14,Sick,Afternoon,L002
AT23326,S0211,2025-05-02,Leave,Afternoon,L001
AT23327,S0199,2024-06-26,Absent,Night,L005
AT23328,S0012,2025-04-18,Absent,Morning,L002
AT23329,S0274,2024-07-01,Sick,Morning,L005
AT23330,S0268,2025-05-22,Leave,Morning,L004
AT23331,S0419,2024-05-30,Present,Afternoon,L001
AT23332,S0209,2025-01-01,Sick,Night,L003
AT23333,S0051,2024-09-30,Leave,Night,L003
AT23334,S0078,2024-09-14,Sick,Morning,L002
AT23335,S0094,2025-02-24,Present,Morning,L004
AT23336,S0245,2025-02-27,Sick,Morning,L001
AT23337,S0349,2025-05-09,Present,Night,L003
AT23338,S0025,2025-03-06,Sick,Morning,L003
AT23339,S0302,2025-01-07,Sick,Morning,L003
AT23340,S0378,2025-05-22,Sick,Morning,L003
AT23341,S0440,2025-03-23,Sick,Afternoon,L005
AT23342,S0243,2025-01-30,Sick,Morning,L001
AT23343,S0338,2024-06-10,Absent,Night,L002
AT23344,S0329,2024-08-06,Absent,Afternoon,L001
AT23345,S0398,2025-03-19,Leave,Night,L004
AT23346,S0341,2024-09-01,Absent,Morning,L003
AT23347,S0298,2024-09-04,Present,Night,L002
AT23348,S0022,2024-12-20,Absent,Morning,L005
AT23349,S0476,2024-09-05,Sick,Morning,L005
AT23350,S0356,2025-02-23,Present,Night,L001
AT23351,S0152,2025-03-16,Present,Night,L002
AT23352,S0343,2025-01-30,Sick,Morning,L004
AT23353,S0313,2025-04-15,Leave,Morning,L001
AT23354,S0305,2025-01-14,Sick,Morning,L001
AT23355,S0489,2024-05-27,Present,Afternoon,L004
AT23356,S0059,2024-12-23,Absent,Morning,L005
AT23357,S0077,2024-12-11,Sick,Afternoon,L003
AT23358,S0403,2024-05-31,Present,Morning,L004
AT23359,S0200,2024-12-28,Sick,Afternoon,L002
AT23360,S0372,2024-07-02,Leave,Night,L005
AT23361,S0174,2025-04-17,Absent,Night,L001
AT23362,S0185,2025-03-01,Present,Night,L003
AT23363,S0296,2024-07-03,Leave,Night,L005
